TLID,NAME,WEIGHT
62068697,62068697_backward,136.73651
62068698,62068698_backward,154.35689
62078233,62078233_backward,168.14531
62084568,62084568_backward,99.92866
62078052,62078052_backward,75.85793
62053351,62053351_backward,44.40492
62053355,62053355_forward,124.84145
62105244,62105244_forward,263.38062
62099815,62099815_forward,18.35997
62054175,62054175_forward,152.02534
62054176,62054176_backward,82.17014
62054177,62054177_backward,126.74409
62054182,62054182_forward,136.81802
62053351,62053351_forward,44.40492
62053352,62053352_backward,129.7776
62053353,62053353_backward,112.35277
62051815,62051815_forward,126.03448
62051824,62051824_backward,182.11874
62051825,62051825_backward,95.74943
62051833,62051833_forward,56.17612
62057273,62057273_forward,235.31422
62057274,62057274_forward,169.57979
62057275,62057275_backward,224.87115
62078566,62078566_forward,140.70062
62079887,62079887_backward,73.92698
62102225,62102225_forward,100.59053
62102233,62102233_backward,49.37322
62105345,62105345_forward,559.01929
62058038,62058038_forward,146.28617
62058042,62058042_forward,98.55951
62058043,62058043_backward,146.28702
62058044,62058044_backward,28.15993
62101806,62101806_forward,130.20113
62058572,62058572_forward,76.89546
62058573,62058573_backward,262.15781
62058574,62058574_backward,84.78724
62064816,62064816_forward,98.54925
62064831,62064831_backward,79.43984
62064834,62064834_backward,368.72128
62072248,62072248_backward,128.48783
62073721,62073721_backward,138.04455
62094218,62094218_backward,131.49888
62063436,62063436_backward,33.30358
62094212,62094212_forward,96.43422
62094214,62094214_backward,116.37475
62072444,62072444_forward,105.73152
62072449,62072449_forward,142.3317
62072459,62072459_backward,206.52208
62072460,62072460_backward,400.24774
62064813,62064813_forward,125.31096
62064830,62064830_forward,75.13435
62064832,62064832_backward,308.54001
62078696,62078696_forward,42.1654
62078697,62078697_backward,41.54686
62083797,62083797_forward,46.41036
62063418,62063418_forward,61.99794
62078694,62078694_backward,19.95446
62078697,62078697_forward,41.54686
62078698,62078698_forward,59.47622
62063415,62063415_forward,164.79015
62063429,62063429_backward,68.81891
62063436,62063436_forward,33.30358
62073410,62073410_forward,146.34656
62073411,62073411_backward,289.62036
62073413,62073413_forward,149.20598
62072458,62072458_forward,437.26254
62072461,62072461_backward,103.79115
62072462,62072462_forward,72.66886
62094004,62094004_backward,147.27175
62068706,62068706_forward,225.98493
62068707,62068707_forward,136.34392
62068709,62068709_backward,177.21702
62078930,62078930_backward,103.30657
62081793,62081793_forward,46.78214
62083747,62083747_backward,72.90562
62072752,62072752_backward,116.18202
62089786,62089786_forward,223.25488
62089787,62089787_forward,145.55633
62072743,62072743_backward,53.09494
62052950,62052950_forward,154.39058
62098210,62098210_backward,177.60402
62056647,62056647_forward,77.70748
62056649,62056649_backward,159.22849
62056651,62056651_backward,223.59164
62051826,62051826_forward,110.11845
62051831,62051831_backward,138.78068
62104533,62104533_backward,23.48507
62056188,62056188_backward,186.92216
62056227,62056227_forward,135.4718
62056232,62056232_forward,207.70983
62056296,62056296_forward,347.40307
62056305,62056305_backward,223.43671
62056306,62056306_backward,156.52222
62056307,62056307_forward,173.85259
62057131,62057131_backward,150.30163
62053032,62053032_backward,70.36712
62056646,62056646_forward,92.53046
62056647,62056647_backward,77.70748
62056648,62056648_backward,295.85397
62056666,62056666_backward,358.35516
62080155,62080155_forward,569.67054
62090275,62090275_backward,617.70754
62096606,62096606_forward,281.93735
62055448,62055448_backward,124.00046
62055455,62055455_backward,98.5305
62055456,62055456_forward,84.45469
62055458,62055458_forward,62.00031
62078774,62078774_backward,133.4339
62057304,62057304_forward,310.94766
62057350,62057350_forward,187.06617
62057351,62057351_backward,140.41315
62057352,62057352_backward,178.45884
62084915,62084915_backward,372.83763
62097743,62097743_forward,68.78505
62057130,62057130_backward,37.06988
62076644,62076644_forward,141.86618
62058671,62058671_forward,194.74556
62058715,62058715_backward,77.57837
62076719,62076719_forward,84.44006
62067994,62067994_forward,168.53056
62068009,62068009_backward,168.53059
62068010,62068010_forward,294.73282
62051533,62051533_backward,75.04953
62051535,62051535_forward,95.63321
62051542,62051542_forward,89.98474
62054544,62054544_forward,376.65322
62057037,62057037_forward,428.27094
62057038,62057038_backward,100.02045
62089140,62089140_backward,842.73838
62064939,62064939_backward,320.21551
62064953,62064953_backward,68.34615
62089325,62089325_forward,84.42319
62072500,62072500_backward,104.05524
62072501,62072501_forward,69.106
62072502,62072502_forward,140.55324
62068039,62068039_backward,136.98425
62068053,62068053_backward,79.61469
62068054,62068054_forward,61.32321
62072211,62072211_backward,92.52071
62072213,62072213_backward,121.03689
62072214,62072214_forward,348.3371
62068195,62068195_forward,170.90239
62068202,62068202_backward,349.26775
62068210,62068210_backward,61.7304
62068211,62068211_forward,179.44638
62068212,62068212_backward,88.80806
62068216,62068216_backward,157.38904
62072630,62072630_forward,44.40488
62072631,62072631_backward,56.1764
62072642,62072642_forward,114.3783
62068212,62068212_forward,88.80806
62068225,62068225_forward,155.93078
62068238,62068238_backward,145.34938
62072630,62072630_backward,44.40488
62071784,62071784_backward,358.26268
62073647,62073647_forward,114.00951
62073648,62073648_backward,149.69579
62073649,62073649_backward,173.8588
62064995,62064995_backward,88.10414
62075455,62075455_forward,26.64787
62068049,62068049_backward,61.72344
62068051,62068051_forward,34.17746
62078694,62078694_forward,19.95446
62078699,62078699_backward,23.78275
62105891,62105891_forward,113.24651
62078660,62078660_backward,149.34479
62079887,62079887_forward,73.92698
62080974,62080974_forward,75.31757
62105459,62105459_backward,100.69069
62072712,62072712_backward,316.64195
62072713,62072713_backward,120.70318
62072724,62072724_forward,238.88413
62072641,62072641_backward,44.66469
62081886,62081886_forward,79.882
62083765,62083765_backward,43.68769
62072754,62072754_backward,173.54566
62072758,62072758_forward,56.1765
62072759,62072759_backward,101.39878
62072760,62072760_forward,121.66689
62051638,62051638_backward,121.51341
62051809,62051809_forward,103.73963
62051810,62051810_backward,192.4752
62051631,62051631_backward,45.2392
62053361,62053361_forward,145.87712
62053369,62053369_forward,75.99963
62053370,62053370_backward,241.58968
62053372,62053372_backward,178.19981
62053353,62053353_forward,112.35277
62053365,62053365_forward,104.41528
62053366,62053366_backward,44.66151
62057038,62057038_forward,100.02045
62057039,62057039_backward,322.39585
62057040,62057040_backward,181.98235
62054270,62054270_forward,129.55681
62054277,62054277_forward,25.97084
62088984,62088984_backward,103.23041
62057123,62057123_backward,68.36239
62057108,62057108_forward,123.33401
62057109,62057109_backward,90.48217
62057110,62057110_forward,48.67005
62048678,62048678_forward,105.73298
62048679,62048679_forward,294.27918
62092967,62092967_backward,151.3941
62048675,62048675_backward,48.61429
62092939,62092939_forward,87.56616
62092966,62092966_forward,214.07496
62105793,62105793_backward,288.62524
62047413,62047413_backward,229.74073
62074871,62074871_backward,67.07959
62090404,62090404_backward,69.86546
62092818,62092818_forward,397.97929
62047335,62047335_forward,316.57952
62084177,62084177_backward,17.85275
62088546,62088546_forward,230.90988
62048681,62048681_backward,201.41183
62084332,62084332_backward,48.59945
62079541,62079541_backward,71.08641
62080763,62080763_forward,38.63266
62105289,62105289_forward,115.30497
62046456,62046456_forward,203.25432
62088473,62088473_backward,304.48057
62088483,62088483_forward,176.4196
62043245,62043245_backward,218.80817
62088189,62088189_forward,408.25182
62084323,62084323_forward,119.80646
62046536,62046536_backward,280.25236
62046568,62046568_backward,132.94373
62046569,62046569_forward,85.04899
62096756,62096756_forward,208.92686
62096786,62096786_backward,106.27405
62046449,62046449_backward,63.14187
62084330,62084330_backward,23.11747
62084331,62084331_forward,134.51003
62084332,62084332_forward,48.59945
62088185,62088185_forward,657.60698
62096756,62096756_backward,208.92686
62096757,62096757_forward,2.75745
62096755,62096755_backward,162.27851
62096757,62096757_backward,2.75745
62096782,62096782_backward,484.30804
62046537,62046537_backward,192.96368
62046567,62046567_forward,321.64103
62046568,62046568_forward,132.94373
62046624,62046624_backward,101.85157
62046632,62046632_forward,45.8827
62083153,62083153_forward,176.64702
62104870,62104870_forward,177.07045
62046453,62046453_backward,387.49878
62046455,62046455_backward,116.62789
62088470,62088470_backward,340.06504
62092969,62092969_backward,73.78306
62092970,62092970_forward,83.13731
62092971,62092971_backward,34.35497
62092972,62092972_forward,195.6879
62084329,62084329_backward,39.88614
62084335,62084335_forward,9.33522
62090345,62090345_backward,162.8011
62084335,62084335_backward,9.33522
62084339,62084339_forward,75.64035
62084341,62084341_forward,238.21462
62100482,62100482_backward,182.31886
62046449,62046449_forward,63.14187
62046450,62046450_backward,123.59879
62104862,62104862_forward,95.60603
62080768,62080768_backward,78.76579
62092872,62092872_backward,316.23813
62092873,62092873_forward,355.85196
62092874,62092874_backward,157.13779
62103217,62103217_forward,504.96953
62046614,62046614_forward,214.42583
62048678,62048678_backward,105.73298
62048682,62048682_forward,171.6149
62047419,62047419_backward,12.33244
62074871,62074871_forward,67.07959
62090403,62090403_backward,117.74797
62094212,62094212_backward,96.43422
62077329,62077329_backward,170.56452
62065013,62065013_backward,114.01036
62084333,62084333_forward,7.05773
62084339,62084339_backward,75.64035
62090345,62090345_forward,162.8011
62047211,62047211_backward,681.18418
62057199,62057199_backward,218.63873
62071782,62071782_backward,377.91777
62071785,62071785_forward,215.45302
62071788,62071788_forward,427.7021
62046526,62046526_backward,538.20653
62046569,62046569_backward,85.04899
62046570,62046570_forward,242.98567
62064838,62064838_forward,62.01638
62064839,62064839_backward,160.33538
62064844,62064844_backward,112.99392
62064966,62064966_forward,211.1878
62065000,62065000_forward,69.16405
62065001,62065001_backward,322.63575
62065002,62065002_backward,76.86723
62064995,62064995_forward,88.10414
62065010,62065010_forward,79.61431
62065012,62065012_backward,81.04322
62071959,62071959_backward,34.57638
62071960,62071960_forward,65.73196
62071988,62071988_forward,355.811
62063235,62063235_forward,324.42042
62081997,62081997_backward,97.31018
62083446,62083446_forward,158.76081
62064842,62064842_backward,51.44432
62046626,62046626_forward,186.88499
62046632,62046632_backward,45.8827
62088495,62088495_forward,145.91256
62046533,62046533_backward,376.32226
62046566,62046566_forward,788.03182
62088485,62088485_backward,158.41409
62088492,62088492_backward,315.93253
62048675,62048675_forward,48.61429
62048677,62048677_backward,322.13033
62075957,62075957_backward,88.16518
62048620,62048620_forward,66.4736
62048625,62048625_forward,128.97426
62092873,62092873_backward,355.85196
62092959,62092959_backward,80.13405
62047419,62047419_forward,12.33244
62104920,62104920_backward,177.85748
62084329,62084329_forward,39.88614
62084330,62084330_forward,23.11747
62084337,62084337_backward,40.02601
62084338,62084338_backward,220.10054
62092971,62092971_forward,34.35497
62049229,62049229_forward,470.97642
62049238,62049238_forward,161.98662
62049239,62049239_forward,260.9507
62049240,62049240_backward,110.2261
62084337,62084337_forward,40.02601
62084338,62084338_forward,220.10054
62091763,62091763_backward,111.69977
62046558,62046558_forward,182.31572
62088485,62088485_forward,158.41409
62099347,62099347_forward,31.10916
62079541,62079541_forward,71.08641
62084333,62084333_backward,7.05773
62084340,62084340_forward,42.24164
62084341,62084341_backward,238.21462
62047393,62047393_backward,91.10949
62047394,62047394_forward,74.71827
62047395,62047395_backward,124.5251
62043309,62043309_backward,530.36799
62043577,62043577_forward,52.02208
62082549,62082549_forward,204.85744
62091769,62091769_forward,160.0675
62091771,62091771_backward,193.46627
62048620,62048620_backward,66.4736
62105793,62105793_forward,288.62524
62047409,62047409_forward,135.8876
62047412,62047412_backward,109.58755
62097396,62097396_forward,65.29922
62092888,62092888_backward,60.19648
62049235,62049235_forward,131.85439
62099347,62099347_backward,31.10916
62099348,62099348_forward,166.40776
62099349,62099349_backward,388.03312
62083152,62083152_backward,174.03786
62084318,62084318_forward,19.31265
62084319,62084319_backward,32.03736
62084320,62084320_forward,33.74875
62092887,62092887_forward,149.10625
62092888,62092888_forward,60.19648
62092890,62092890_backward,108.92281
62084320,62084320_backward,33.74875
62091958,62091958_forward,230.70479
62091962,62091962_forward,102.14942
62091966,62091966_backward,72.24751
62084340,62084340_backward,42.24164
62084342,62084342_forward,5.65771
62084344,62084344_forward,258.90362
62104908,62104908_backward,115.22174
62084342,62084342_backward,5.65771
62084345,62084345_forward,51.77479
62084347,62084347_forward,198.48828
